track_name	album_name	artist_name	genres	release_date	duration_ms	popularity	explicit	is_playable
Ms. May (feat. Magazine)	Qua Khung Cửa Sổ	Chillies	['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']	2021-05-05	203593.0	26.0	False	True
Gia Vo Say	Ten On Ten	Đông Nhi	['v-pop', 'vinahouse']	2018-12-13	272542.0	11.0	False	True
Godzilla (feat. Juice WRLD)	Music To Be Murdered By	Eminem	['rap', 'hip hop']	2020-01-17	210800.0	79.0	True	True
Best Friend (feat. Doja Cat)	Best Friend (feat. Doja Cat) [Remix EP] [Extended Edition]	Saweetie	[]	2021-04-23	155883.0	67.0	True	True
Only The Young - Featured in Miss Americana	Only The Young (Featured in Miss Americana)	Taylor Swift	[]	2020-01-31	157507.0	57.0	False	True
28 Reasons	28 Reasons - The 1st Mini Album	SEULGI	['k-pop']	2022-10-04	189413.0	59.0	False	True
Let Me In	Let Me In	EXO	['k-pop']	2023-06-12	197533.0	46.0	False	True
supernatural	eternal sunshine	Ariana Grande	['pop']	2024-03-08	163381.0	70.0	False	True
Right People, Wrong Place	Right Place, Wrong Person	RM	['k-pop', 'k-rap']	2024-05-24	117000.0	56.0	True	True
Anh Không Thể	22	MONO	['v-pop', 'vietnamese hip hop', 'vinahouse']	2022-08-18	219936.0	32.0	False	True
All The Stars (with SZA)	Black Panther The Album Music From And Inspired By	Kendrick Lamar	['hip hop', 'west coast hip hop']	2018-02-09	232186.0	90.0	True	True
Abracadabra	Abracadabra	Lady Gaga	['art pop', 'pop']	2025-02-03	223398.0	90.0	False	True
Dưới Tán Cây Khô Hoa Nở	Dưới Tán Cây Khô Hoa Nở	Jack - J97	['v-pop', 'vietnamese lo-fi', 'vinahouse']	2024-12-10	282352.0	45.0	False	True
Hope Not	Kill This Love	BLACKPINK	['k-pop']	2019-04-05	191030.0	51.0	False	True
Hồn Lỡ Sa Vào	Keep Cầm Ca	Binz	['vietnamese hip hop', 'v-pop', 'vinahouse', 'vietnam indie']	2024-11-27	198545.0	44.0	False	True
Heartless	After Hours	The Weeknd	[]	2020-03-20	198266.0	74.0	True	True
Senorita	I made	(G)I-DLE	['k-pop']	2019-02-26	197616.0	52.0	False	True
Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)	METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)	Metro Boomin	[]	2023-06-02	219453.0	67.0	False	True
on the street (solo version)	HOPE ON THE STREET VOL.1	j-hope	['k-pop', 'k-rap']	2024-03-29	191602.0	63.0	False	True
anh nhà ở đâu thế	dreaAMEE	AMEE	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']	2020-06-20	216000.0	46.0	False	True
Thương Nhiều Hơn Nói (feat. Đạt G, B-Ray)	Thương Nhiều Hơn Nói (feat. Đạt G, B-Ray)	Masew	['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnamese lo-fi', 'vietnam indie']	2020-01-01	178353.0	23.0	False	True
Thư Cho Anh	Người Tình	TRANG	['vietnam indie', 'v-pop']	2017-09-19	241621.0	31.0	False	True
Phoenix	Phoenix	League of Legends	[]	2019-10-08	197633.0	62.0	False	True
Đau Thế Mà	Tâm 9	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2017-12-06	194266.0	18.0	False	True
Stupid Love	Chromatica	Lady Gaga	['art pop', 'pop']	2020-05-29	193533.0	63.0	False	True
Ca Khúc Cuối	THE WXRDIES	Wxrdie	['vietnamese hip hop', 'v-pop']	2024-11-12	185514.0	47.0	True	True
GIANTS	GIANTS	True Damage	[]	2019-11-10	191720.0	58.0	False	True
Những Con Đường Song Song	Những Con Đường Song Song	Chillies	['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']	2019-05-22	297662.0	31.0	False	True
Tình Là Gì Đây Em Ơi Remix	Tình Là Gì Đây Em Ơi	ICM	['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse', 'vietnamese hip hop']	2021-01-15	224351.0	10.0	False	True
Halo	I AM...SASHA FIERCE - Platinum Edition	Beyoncé	[]	2008	261160.0	70.0	False	True
Midnight Sky	Plastic Hearts	Miley Cyrus	[]	2020-11-27	223280.0	67.0	False	True
Mother's Daughter	SHE IS COMING	Miley Cyrus	[]	2019-05-31	219080.0	60.0	True	True
Blue Side	Blue Side	j-hope	['k-pop', 'k-rap']	2021-03-02	198600.0	57.0	False	True
Hướng Dương	Hướng Dương	Thắng	['vietnam indie', 'v-pop', 'vietnamese hip hop']	2024-06-01	208805.0	41.0	False	True
Honest (feat. Don Toliver)	Honest	Justin Bieber	[]	2022-04-29	193322.0	59.0	True	True
Between us - Vietnamese version		SOOBIN						
LATATA	I am	(G)I-DLE	['k-pop']	2018-05-02	202772.0	56.0	False	True
Không Yêu Xin Đừng Nói (Piano Version)	Không Yêu Xin Đừng Nói (Piano Version)	UMIE	['v-pop', 'vietnamese hip hop', 'vinahouse']	2023-10-03	244218.0	48.0	False	True
Em Gai Mua Cover - Huong Tram ft Anh Khang - Original	Em Gai Mua Cover - Huong Tram ft Anh Khang (Original)	Anh Khang	['v-pop', 'vietnam indie']	2018-03-07	196944.0	21.0	False	True
CROWN	The Dream Chapter: STAR	TOMORROW X TOGETHER	['k-pop']	2019-03-04	230706.0	57.0	False	True
Snapping	Flourishing	CHUNG HA	['k-pop']	2019-06-24	213164.0	52.0	False	True
Anh Chồng Quốc Dân Của Em (feat. Lăng LD & Rhymastic)	Rap Việt Tập 16	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2020-11-16	186666.0	16.0	False	True
Dáng Xinh	Dáng Xinh	Low G	['vietnamese hip hop', 'v-pop', 'vietnam indie']	2021-12-16	205244.0	46.0	False	True
Gashina	SUNMI SPECIAL EDITION [Gashina]	SUNMI	['k-pop']	2017-08-22	180000.0	57.0	False	True
Anh Thuong Em Nhat Do - Acoustic Version		Am Mi						
Candy	Candy - Winter Special Mini Album	NCT DREAM	['k-pop']	2022-12-16	217066.0	60.0	False	True
CHIHIRO	HIT ME HARD AND SOFT	Billie Eilish	[]	2024-05-17	303440.0	86.0	False	True
Tình Xa Lúc Ban Chiều - Piano Version		K-ICM						
Cry About It Later	Smile	Katy Perry	['pop']	2020-08-28	189772.0	42.0	False	True
Cross Me (feat. Chance the Rapper & PnB Rock)	No.6 Collaborations Project	Ed Sheeran	['soft pop']	2019-07-12	206186.0	54.0	True	True
MIC Drop (Steve Aoki Remix) (Full Length Edition)	Love Yourself 結 'Answer'	BTS	['k-pop']	2018-08-24	307675.0	64.0	False	True
Nevermind	Nevermind	Dennis Lloyd	[]	2017-06-30	156600.0	72.0	False	True
Smokin Out The Window	An Evening With Silk Sonic	Bruno Mars	[]	2021-11-11	197442.0	68.0	False	True
Don't Call Me Up	Ivy To Roses (Mixtape)	Mabel	[]	2019-01-18	178480.0	68.0	False	True
SICKO MODE	ASTROWORLD	Travis Scott	['rap']	2018-08-03	312820.0	79.0	True	True
this is what falling in love feels like	this is what ____ feels like (Vol. 1-4)	JVKE	[]	2022-09-23	120308.0	71.0	False	True
Bad Habits	An-nyeong	SHAUN	['k-pop']	2019-01-01	212959.0	43.0	False	True
So What	Love Yourself 轉 'Tear'	BTS	['k-pop']	2018-05-18	281520.0	60.0	False	True
Anh Freestyle	THE WXRDIES	Wxrdie	['vietnamese hip hop', 'v-pop']	2024-11-12	171968.0	46.0	True	True
I'm Fine	Love Yourself 結 'Answer'	BTS	['k-pop']	2018-08-24	240339.0	60.0	False	True
imagine	thank u, next	Ariana Grande	['pop']	2019-02-08	212266.0	64.0	True	True
UNDERSTAND	GABRIEL	keshi	[]	2022-03-25	150519.0	72.0	False	True
HY VỌNG (feat. Lower, Dablo & Vũ Phụng Tiên)	RAP VIỆT 2024, Tập 7	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2024-11-04	196000.0	28.0	False	True
NẾU ANH LÀ CỦA EM		Chị Đẹp Đạp Gió Rẽ Sóng						
Xem Như Anh Chẳng May - Lofi	Tuyển Tập Nhạc Lofi Metub 1	CaoTri	['vietnamese lo-fi', 'vinahouse', 'v-pop']	2023-07-02	195851.0	0.0	False	True
Ai Mà Biết Được (feat. tlinh)	BẬT NÓ LÊN	SOOBIN	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']	2024-06-25	240000.0	50.0	False	True
My Universe - Instrumental	My Universe	Coldplay	[]	2021-09-24	228000.0	33.0	False	True
OK Not To Be OK	OK Not To Be OK	Marshmello	['edm']	2020-09-10	159862.0	57.0	False	True
Lạnh Lùng	Tâm 9	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2017-12-06	270160.0	21.0	False	True
Paradise	Soul Searching	Bazzi	[]	2019-08-09	169038.0	65.0	True	True
Drugs & The Internet	~how i'm feeling~	Lauv	[]	2020-03-06	178560.0	45.0	True	True
Teeth	CALM	5 Seconds of Summer	[]	2020-03-27	205502.0	76.0	False	True
Jopping	SuperM - The 1st Mini Album	SuperM	['k-pop']	2019-10-04	251293.0	55.0	False	True
What A Man Gotta Do	What A Man Gotta Do	Jonas Brothers	[]	2020-01-17	180644.0	65.0	False	True
Cherish (My Love)	Cherish (My Love) (Remixes)	ILLIT	['k-pop']	2024-10-28	176854.0	71.0	False	True
I Can See You (Taylor’s Version) (From The Vault)	Speak Now (Taylor's Version)	Taylor Swift	[]	2023-07-07	273186.0	68.0	False	True
Trốn Chạy	Đánh Đổi	Obito	['v-pop', 'vietnamese hip hop', 'vietnam indie']	2023-10-10	170078.0	44.0	False	True
I Can Fix Him (No Really I Can)	THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY	Taylor Swift	[]	2024-04-19	156297.0	65.0	False	True
true story	eternal sunshine	Ariana Grande	['pop']	2024-03-08	163278.0	65.0	False	True
Can't Help Falling In Love	Crazy Rich Asians (Original Motion Picture Soundtrack)	Kina Grannis	['acoustic pop']	2018-08-10	201933.0	63.0	False	True
Dancing In The Flames	Dancing In The Flames	The Weeknd	[]	2024-09-13	220036.0	78.0	False	True
Lemon Tree	Dish of the Day	Fools Garden	[]	1995-01-01	191026.0	72.0	False	True
Lie To Me	Youngblood (Deluxe)	5 Seconds of Summer	[]	2018-06-15	150467.0	58.0	False	True
YES or YES	YES or YES	TWICE	['k-pop']	2018-11-05	237680.0	62.0	False	True
Red (Taylor's Version)	Red (Taylor's Version)	Taylor Swift	[]	2021-11-12	223093.0	69.0	False	True
I'm Good (Blue)	I'm Good (Blue)	David Guetta	['edm', 'dance']	2022-08-26	175238.0	81.0	True	True
It's the Most Wonderful Time of the Year	The Andy Williams Christmas Album	Andy Williams	['christmas']	1963-11-24	151933.0	71.0	False	True
Từng Ngày Yêu Em	Từng Ngày Như Mãi Mãi	buitruonglinh	['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']	2024-12-12	225882.0	61.0	False	True
Let Me	Icarus Falls	ZAYN	[]	2018-12-14	185373.0	61.0	False	True
Dynamite (EDM Remix)	Dynamite (DayTime Version)	BTS	['k-pop']	2020-08-28	198939.0	40.0	False	True
Ngày Xuân Long Phụng Sum Vầy	Bao Giờ Lấy Chồng	Bích Phương	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie']	2017-01-16	230263.0	38.0	False	True
Tiễn Khách	Dramatic	Bích Phương	['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie']	2018-11-21	230689.0	15.0	False	True
BBIBBI	BBIBBI	IU	['k-pop', 'k-ballad']	2018-10-10	194426.0	58.0	False	True
No Brainer	No Brainer	DJ Khaled	[]	2018-07-27	260000.0	57.0	True	True
Know Me Too Well (with Danna Paola)	New Hope Club	New Hope Club	[]	2020-02-14	200600.0	51.0	False	True
SCIENTIST	Formula of Love: O+T=<3	TWICE	['k-pop']	2021-11-12	194600.0	56.0	False	True
Jesus in LA	These Two Windows	Alec Benjamin	[]	2020-05-29	171539.0	57.0	False	True
Somebody	Sick Boy	The Chainsmokers	[]	2018-12-14	221986.0	55.0	False	True
POWER	POWER	G-DRAGON	['k-pop', 'k-rap']	2024-10-31	143242.0	71.0	False	True
LOVE SOMEBODY (feat. Coolkid & Puppy)	RAP VIỆT 2024, Tập 9	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2024-11-18	189281.0	47.0	False	True
Style (Taylor's Version)	1989 (Taylor's Version)	Taylor Swift	[]	2023-10-26	231000.0	73.0	False	True
Em Ơi Sau Này	Em Ơi Sau Này	Đặng Trí	['v-pop', 'vietnam indie']	2019-03-15	303203.0	32.0	False	True
Small girl (feat. D.O.)	16 Fantasy	Lee Young Ji	['k-rap', 'k-pop']	2024-06-21	189706.0	67.0	False	True
Trivia 起 : Just Dance	Love Yourself 結 'Answer'	BTS	['k-pop']	2018-08-24	225220.0	57.0	False	True
The Alchemy	THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY	Taylor Swift	[]	2024-04-19	196900.0	68.0	False	True
Chắc Ai Đó Sẽ Về - Sky Tour 2019	Sky Tour (Original Motion Picture Soundtrack)	Sơn Tùng M-TP	['v-pop', 'vinahouse', 'vietnamese hip hop']	2020-06-12	283500.0	23.0	False	True
The Other Side Of Paradise	How To Be A Human Being	Glass Animals	[]	2016-08-26	320654.0	64.0	True	True
Feel Me	Rare (Deluxe)	Selena Gomez	['pop']	2020-04-09	226002.0	54.0	False	True
Chúng Ta Làm Bạn Được Không?	after YOU	Thiều Bảo Trâm	['v-pop', 'vietnamese lo-fi']	2022-06-07	299830.0	22.0	False	True
What is Love?	Summer Nights	TWICE	['k-pop']	2018-07-09	208240.0	69.0	False	True
Cả 2	THE WXRDIES	Wxrdie	['vietnamese hip hop', 'v-pop']	2024-11-12	212129.0	45.0	True	True
Rollin'	Rollin'	Brave Girls	['k-pop']	2017-03-07	197746.0	56.0	False	True
I Forgot That You Existed	Lover	Taylor Swift	[]	2019-08-23	170640.0	66.0	False	True
NHẠT		Unknown Artist						
Flames	Flames	David Guetta	['edm', 'dance']	2018-03-22	195000.0	59.0	False	True
Never Not	I met you when I was 18. (the playlist)	Lauv	[]	2018-05-31	208000.0	64.0	False	True
no body, no crime (feat. HAIM)	evermore	Taylor Swift	[]	2020-12-11	215626.0	60.0	False	True
Burn Out (feat. Dewain Whitmore)	Burn Out (feat. Dewain Whitmore)	Martin Garrix	['edm', 'electronica', 'progressive house']	2018-09-14	200322.0	51.0	False	True
That's What I Like	24K Magic	Bruno Mars	[]	2016-11-17	206693.0	85.0	False	True
Love, Maybe	Love, Maybe (A Business Proposal OST Special Track)	MeloMance	['k-ballad', 'k-pop', 'soundtrack']	2022-02-18	185000.0	59.0	False	True
One Last Time	My Everything (Deluxe)	Ariana Grande	['pop']	2014-08-22	197266.0	80.0	False	True
Underneath the Tree	Wrapped In Red	Kelly Clarkson	['christmas']	2013-10-25	229640.0	70.0	False	True
More Than You Know	More Than You Know	Axwell /\ Ingrosso	[]	2017-07-28	203000.0	75.0	False	True
Mê Ly	Mê Ly	BigDaddy	['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']	2020-10-18	196363.0	13.0	False	True
FAKE LOVE (Rocking Vibe Mix)	Love Yourself 結 'Answer'	BTS	['k-pop']	2018-08-24	238494.0	49.0	False	True
Vì Một Câu Nói	25	Hoàng Dũng	['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']	2020-12-16	293495.0	26.0	False	True
Wait a Minute!	ARDIPITHECUS	WILLOW	[]	2015-01-11	196520.0	74.0	False	True
Nuts	Right Place, Wrong Person	RM	['k-pop', 'k-rap']	2024-05-24	194666.0	60.0	True	True
the last great american dynasty	folklore	Taylor Swift	[]	2020-07-24	230999.0	64.0	True	True
New Light	Sob Rock	John Mayer	['singer-songwriter']	2021-07-16	217426.0	71.0	False	True
Đừng Yêu Người Nổi Tiếng	Đừng Yêu Người Nổi Tiếng	7UPPERCUTS	['vietnam indie', 'v-pop', 'vietnamese hip hop']	2023-04-25	254302.0	36.0	False	True
Vạn Sự Tuỳ Duyên	Vạn Sự Tuỳ Duyên	Thanh Hưng	['v-pop', 'vietnamese lo-fi', 'vinahouse']	2023-07-10	298124.0	49.0	False	True
Boyfriend	Rare (Deluxe)	Selena Gomez	['pop']	2020-04-09	161188.0	47.0	False	True
I’m Ready (with Demi Lovato)	I’m Ready (with Demi Lovato)	Sam Smith	['soft pop']	2020-04-16	200838.0	50.0	False	True
Tempo	DON’T MESS UP MY TEMPO – The 5th Album	EXO	['k-pop']	2018-11-02	224482.0	59.0	False	True
Ransom	We Love You Tecca	Lil Tecca	['melodic rap', 'rap']	2019-08-30	131240.0	82.0	True	True
NẮNG (feat. CoolKid)	RAP VIỆT 2024, Tập 5	RAP VIỆT	['vietnamese hip hop', 'v-pop']	2024-10-24	158260.0	41.0	False	True
out of love	Right Place, Wrong Person	RM	['k-pop', 'k-rap']	2024-05-24	127200.0	55.0	True	True
The Smallest Man Who Ever Lived	THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY	Taylor Swift	[]	2024-04-19	245541.0	70.0	True	True
Jackie Chan	Jackie Chan	Tiësto	['edm', 'trance', 'big room', 'house', 'dance']	2018-05-18	215759.0	64.0	True	True
Cung Anh - Ngoc Dolil, Hagi, STee - Original		Ngọc Dolil						
Remember Me - Sky Tour 2019	Sky Tour (Original Motion Picture Soundtrack)	Sơn Tùng M-TP	['v-pop', 'vinahouse', 'vietnamese hip hop']	2020-06-12	203433.0	23.0	False	True
Nhìn Những Mùa Thu Đi	Nhìn Những Mùa Thu Đi	My Anh	['v-pop', 'vietnam indie']	2022-06-04	172872.0	30.0	False	True
Candy	Delight - The 2nd Mini Album	BAEKHYUN	['k-pop', 'k-ballad']	2020-05-25	227173.0	54.0	False	True
Life's Too Short (English Version)	Life's Too Short	aespa	['k-pop']	2022-06-24	178133.0	51.0	False	True
Say Don't Go (Taylor's Version) (From The Vault)	1989 (Taylor's Version)	Taylor Swift	[]	2023-10-26	279833.0	68.0	False	True
Người Chơi Hệ Đẹp - Cukak Remix	Người Chơi Hệ Đẹp	16 Typh	['vietnamese hip hop', 'v-pop', 'vinahouse']	2021-08-06	123183.0	28.0	False	True
Heaven	TIM	Avicii	['edm']	2019-06-06	277261.0	64.0	False	True
hai triệu năm - Madihu mix	hai triệu năm (Madihu mix)	Đen	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']	2019-09-11	209735.0	35.0	False	True
Intro: Boy Meets Evil	Wings	BTS	['k-pop']	2016-10-10	121770.0	54.0	False	True
i wish i hated you	eternal sunshine	Ariana Grande	['pop']	2024-03-08	153633.0	66.0	False	True
i don't know (with HUH YUNJIN of LE SSERAFIM)	HOPE ON THE STREET VOL.1	j-hope	['k-pop', 'k-rap']	2024-03-29	183149.0	62.0	False	True
Y.E.U (L.O.V.E) [Edm Version]		MIN						
Little Love (But No Limit)	Little Love (But No Limit)	Phương Ly	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse', 'vietnamese lo-fi']	2023-11-02	238928.0	25.0	False	True
Opening Sequence	minisode 2: Thursday's Child	TOMORROW X TOGETHER	['k-pop']	2022-05-09	177976.0	59.0	False	True
After Hours	After Hours	The Weeknd	[]	2020-03-20	361026.0	77.0	False	True
ghệ iu dấu của em ơi (ft. Khoi Vu)	ghệ remixes của em ơi	tlinh	['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi', 'vinahouse']	2023-06-06	205000.0	23.0	False	True
Vậy Cũng Vui	Vậy Cũng Vui	Mỹ Tâm	['v-pop', 'vietnamese bolero', 'vietnam indie']	2020-02-23	205588.0	29.0	False	True
Nothing Breaks Like a Heart (feat. Miley Cyrus)	Late Night Feelings	Mark Ronson	[]	2019-06-21	217099.0	74.0	False	True
Đổi Tư Thế	Đổi Tư Thế	Bình Gold	['vietnamese hip hop', 'v-pop', 'vinahouse']	2024-10-02	227555.0	52.0	True	True
09 Chuyện Thường	Suýt 2	Ngọt	['vietnam indie', 'v-pop', 'vietnamese hip hop']	2024-08-30	196620.0	40.0	False	True
Outro: Her	Love Yourself 承 'Her'	BTS	['k-pop']	2017-09-18	228612.0	48.0	False	True
FLASH	QUANTUM LEAP	X1	['k-pop']	2019-08-27	211320.0	46.0	False	True
Summer of Love (Shawn Mendes & Tainy)	Summer Of Love	Shawn Mendes	['pop']	2021-08-20	184104.0	64.0	False	True
lock / unlock (with benny blanco & Nile Rodgers)	HOPE ON THE STREET VOL.1	j-hope	['k-pop', 'k-rap']	2024-03-29	181970.0	61.0	False	True
Mine	COSMIC	Bazzi	[]	2018-04-12	131064.0	68.0	True	True
Da Biet Se Co Ngay Hom Qua		Nhiều người hát						
16	Đánh Đổi	Obito	['v-pop', 'vietnamese hip hop', 'vietnam indie']	2023-10-10	175182.0	41.0	False	True
"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack"	"Ashes (from ""Deadpool 2"" Motion Picture Soundtrack)"	Céline Dion	['variété française']	2018-05-03	199506.0	56.0	False	True
Vô Điều Kiện	Đánh Đổi	Obito	['v-pop', 'vietnamese hip hop', 'vietnam indie']	2023-10-10	151579.0	42.0	False	True
Biết Đâu Sẽ Mất	Biết Đâu Sẽ Mất	Kejo	['v-pop', 'vietnamese hip hop']	2024-01-31	184624.0	31.0	True	True
Everyday	Everyday	SPACESPEAKERS	['vietnamese hip hop', 'v-pop', 'vietnam indie', 'vinahouse']	2018-05-08	259200.0	21.0	False	True
Waiting For Love	Stories	Avicii	['edm']	2015-10-02	230613.0	78.0	False	True
THE SCOTTS		THE SCOTTS						
IT'S YOU (feat. keshi)	LOVE IN STEREO	MAX	[]	2024-02-16	173426.0	63.0	False	True
34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix	Positions (Deluxe)	Ariana Grande	['pop']	2021-02-19	182437.0	60.0	True	True
Anh đánh rơi người yêu		Trần Quang Ngọc						
Yêu một người có lẽ		Trần Quang Ngọc						
BAAM	Fun to The World	MOMOLAND	['k-pop']	2018-06-26	208474.0	53.0	False	True
Say Yes (Vietnamese Version)	Say Yes (Vietnamese Version)	OgeNus	['v-pop', 'vietnamese hip hop']	2024-08-16	223200.0	52.0	False	True
I Love You	I Love You	EXID	['k-pop']	2018-11-21	194699.0	48.0	False	True
My Bad	Free Spirit	Khalid	[]	2019-04-05	163973.0	48.0	False	True
Moonlight	D-2	Agust D	['k-pop', 'k-rap']	2020-05-22	163015.0	57.0	True	True
Live Fast - PUBGM	Live Fast (PUBGM)	Alan Walker	[]	2019-07-25	225096.0	38.0	False	True
Lucid Dreams	Goodbye & Good Riddance	Juice WRLD	['melodic rap', 'emo rap']	2018-12-10	239835.0	81.0	True	True
"Ngày Chưa Giông Bão (Theme Song From ""Người Bất Tử"")"	"Ngày Chưa Giông Bão (Theme Song From ""Người Bất Tử"")"	Bùi Lan Hương	['v-pop', 'vietnam indie']	2018-10-18	212000.0	42.0	False	True
I Miss You (feat. Julia Michaels)	What Is Love? (Deluxe Edition)	Clean Bandit	[]	2018-11-30	205986.0	61.0	False	True
Chúng Ta Rồi Sẽ Hạnh Phúc (Hướng Dương Ngược Nắng)	Chúng Ta Rồi Sẽ Hạnh Phúc (Hướng Dương Ngược Nắng)	Jack - J97	['v-pop', 'vietnamese lo-fi', 'vinahouse']	2023-12-12	232131.0	39.0	False	True
Phù Hộ Cho Con	Phù Hộ Cho Con	24k.Right	['vietnamese hip hop', 'v-pop']	2024-08-09	260120.0	42.0	True	True
Domodachi (feat. Little Simz)	Right Place, Wrong Person	RM	['k-pop', 'k-rap']	2024-05-24	184973.0	55.0	True	True
Chk Chk Boom	ATE	Stray Kids	['k-pop']	2024-07-19	148051.0	76.0	False	True
Cure For Me	Cure For Me	AURORA	['norwegian pop', 'art pop']	2021-07-07	201640.0	56.0	False	True
This Love (Taylor’s Version)	1989 (Taylor's Version)	Taylor Swift	[]	2023-10-26	250100.0	63.0	False	True
Hồ Điệp Hoa Niên		K-ICM						
MAESTRO	SEVENTEEN BEST ALBUM '17 IS RIGHT HERE'	SEVENTEEN	['k-pop']	2024-04-29	198906.0	66.0	False	True
CẦN GÌ NÓI IU	CẦN GÌ NÓI IU	Wxrdie	['vietnamese hip hop', 'v-pop']	2022-12-23	160080.0	50.0	False	True
test drive	Positions (Deluxe)	Ariana Grande	['pop']	2021-02-19	122174.0	57.0	False	True
imperfect for you	eternal sunshine	Ariana Grande	['pop']	2024-03-08	182566.0	66.0	True	True
No More Dream	2 Cool 4 Skool	BTS	['k-pop']	2013-06-12	222066.0	61.0	False	True
Gotta Go	Gotta Go	CHUNG HA	['k-pop']	2019-01-02	221813.0	55.0	False	True
Hoa Bấy Bì	Hoa Bấy Bì	T.R.I	['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']	2022-07-27	296907.0	14.0	False	True
Freaky Deaky	Freaky Deaky	Tyga	[]	2022-02-25	215281.0	58.0	True	True
Đáp Án Cuối Cùng	Đáp Án Cuối Cùng	Quân A.P	['v-pop', 'vietnamese lo-fi', 'vietnam indie']	2022-09-21	291242.0	41.0	False	True
Ride It	Ride It	Regard	[]	2019-07-26	157605.0	74.0	False	True
Way 2 Sexy (with Future & Young Thug)	Certified Lover Boy	Drake	['rap', 'hip hop']	2021-09-03	257604.0	69.0	True	True
Bye Bye Bye - From Deadpool and Wolverine Soundtrack	No Strings Attached	*NSYNC	[]	2000-03-21	200400.0	79.0	False	True
Con kể Ba nghe	Đánh Đổi	Obito	['v-pop', 'vietnamese hip hop', 'vietnam indie']	2023-10-10	184844.0	44.0	False	True
